7 51.5141357 -0.1088383
51.5141357 -0.1088383 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset6/im_0.png
51.5141465 -0.1086041 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset6/im_1.png
51.5141543 -0.1083509 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset6/im_2.png
51.5141543 -0.1083509 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset6/im_3.png
51.5141586 -0.1075111 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset6/im_4.png
51.514156 -0.107348 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset6/im_5.png
51.5141278 -0.1063444 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset6/im_6.png
