7 51.5079688 -0.1264382
51.5079688 -0.1264382 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset1/im_0.png
51.508165 -0.1260676 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset1/im_1.png
51.5088052 -0.1250916 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset1/im_2.png
51.5089571 -0.124787 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset1/im_3.png
51.5090157 -0.1245195 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset1/im_4.png
51.5090772 -0.1245385 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset1/im_5.png
51.5091361 -0.1244167 /home/noha/Documents/UniversityofFreiburg/MasterThesis/London_Dataset1/im_6.png
